Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2009,Halo Wars,X360,45,"1,628,033","1,628,033",Global
2009,Batman: Arkham Asylum,PS3,19,"1,591,037","1,591,037",Global
2009,Monster Hunter Freedom Unite,PSP,93,"1,582,071","4,349,421",Global
2009,The Legend of Zelda: Spirit Tracks,DS,4,"1,538,110","1,538,110",Global
2009,Club Penguin: Elite Penguin Force,DS,58,"1,537,610","2,118,446",Global
2009,Brain Age 2: More Training in Minutes a Day,DS,210,"1,531,768","14,554,014",Global
2009,Pure,X360,68,"1,530,988","1,888,929",Global
2009,My Fitness Coach,Wii,57,"1,509,648","1,656,358",Global
2009,Borderlands,X360,11,"1,453,305","1,453,305",Global
2009,Street Fighter IV,X360,47,"1,386,841","1,386,841",Global
2009,UFC 2009 Undisputed,PS3,33,"1,371,682","1,371,682",Global
2009,Kingdom Hearts 358/2 Days,DS,32,"1,366,544","1,366,544",Global
2009,Dragon Age: Origins,X360,9,"1,340,882","1,340,882",Global
2009,Tekken 6,PS3,10,"1,332,872","1,332,872",Global
2009,Call of Duty: World at War,PS3,60,"1,322,568","3,894,973",Global
2009,inFAMOUS,PS3,32,"1,316,869","1,316,869",Global
2009,Super Smash Bros. Brawl,Wii,101,"1,312,664","9,230,695",Global
2009,LittleBigPlanet,PS3,62,"1,303,348","3,125,596",Global
2009,LEGO Star Wars: The Complete Saga,Wii,113,"1,293,591","3,267,250",Global
2009,The Sims 3,PC,31,"1,223,662","1,223,662",Global
2009,Gran Turismo,PSP,14,"1,218,088","1,218,088",Global
2009,Batman: Arkham Asylum,X360,19,"1,203,273","1,203,273",Global
2009,Animal Crossing: City Folk,Wii,59,"1,202,315","3,677,393",Global
2009,Need for Speed: Shift,X360,16,"1,200,506","1,200,506",Global
2009,Guitar Hero: World Tour,Wii,62,"1,170,960","3,347,271",Global
2009,Left 4 Dead,X360,59,"1,160,703","2,568,671",Global
2009,Rhythm Heaven,DS,75,"1,147,711","2,603,263",Global
2009,New Play Control! Mario Power Tennis,Wii,51,"1,125,830","1,125,830",Global
2009,LEGO Star Wars: The Complete Saga,DS,113,"1,113,816","3,265,720",Global
2009,Pokemon Diamond / Pearl Version,DS,172,"1,107,818","17,431,803",Global
2009,Super Mario 64 DS,DS,267,"1,107,380","8,187,860",Global
2009,Gears of War 2,X360,61,"1,107,357","5,330,550",Global
2009,Pokemon Mystery Dungeon: Explorers of Sky,DS,38,"1,105,394","1,105,394",Global
2009,Grand Theft Auto: Episodes from Liberty City,X360,10,"1,081,509","1,081,509",Global
2009,Mario & Sonic at the Olympic Games,Wii,113,"1,068,917","7,530,629",Global
2009,Call of Duty 4: Modern Warfare,X360,113,"1,057,583","7,894,025",Global
2009,Super Mario Galaxy,Wii,114,"1,050,059","8,492,530",Global
2009,Call of Duty 4: Modern Warfare,PS3,113,"1,032,819","5,124,190",Global
2009,Grand Theft Auto IV,PS3,88,"1,027,746","6,598,522",Global
2009,[Prototype],X360,30,"1,023,063","1,023,063",Global
2009,Link's Crossbow Training,Wii,111,"998,987","4,341,818",Global
2009,The Beatles: Rock Band,Wii,17,"997,839","997,839",Global
2009,Monster Hunter Tri,Wii,23,"994,840","994,840",Global
2009,Inazuma Eleven 2: Kyoui no Shinryokusha,DS,5,"982,512",N/A,Global
2009,Fight Night Round 4,X360,28,"976,782","976,782",Global
2009,Dissidia: Final Fantasy,PSP,55,"963,451","1,723,049",Global
2009,Mario Party DS,DS,113,"962,697","6,420,456",Global
2009,Mario & Sonic at the Olympic Games,DS,103,"931,073","4,727,985",Global
2009,Grand Theft Auto IV,X360,88,"921,816","7,585,585",Global
2009,Fight Night Round 4,PS3,28,"918,087","918,087",Global
2009,Fable II,X360,63,"910,165","3,246,714",Global
2009,Scribblenauts,DS,16,"908,463","908,463",Global
2009,Grand Theft Auto: Chinatown Wars,DS,42,"904,643","904,643",Global
2009,Animal Crossing: Wild World,DS,215,"900,987","11,244,527",Global
2009,Sega Superstars Tennis,X360,94,"896,442","2,566,490",Global
2009,Fallout 3,X360,62,"883,714","2,770,049",Global
