Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2017,Animal Crossing: New Leaf,3DS,269,691195,10408271,Global
2017,Rocket League,PS4,80,690179,1433401,Global
2017,Tom Clancy's Rainbow Six: Siege,XOne,109,681578,2169112,Global
2017,The Evil Within II,PS4,12,677745,677745,Global
2017,New Super Mario Bros. 2,3DS,284,658483,10945623,Global
2017,Injustice 2,XOne,33,657354,657354,Global
2017,Super Bomberman R,NS,44,655029,655029,Global
2017,Fire Emblem Echoes: Shadows of Valentia,3DS,37,628995,628995,Global
2017,Doom (2016),PS4,86,625323,2481606,Global
2017,Hitman (2016),PS4,48,624358,669628,Global
2017,Pokemon Omega Ruby/Pokemon Alpha Sapphire,3DS,163,605920,12628474,Global
2017,Gears of War 4,XOne,64,600547,3257711,Global
2017,Uncharted: The Nathan Drake Collection,PS4,117,600046,5421937,Global
2017,Madden NFL 17,PS4,71,585345,3253504,Global
