Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2018,NBA 2K18,PS4,67,365186,1963949,USA
2018,Destiny 2,PS4,69,363007,1768036,USA
2018,Destiny 2,XOne,69,353010,1525219,USA
2018,Dragon Ball Fighter Z,XOne,49,352432,351432,USA
2018,Fortnite,NS,7,346397,346397,USA
2018,Diablo III: Eternal Collection,NS,9,346304,346304,USA
2018,WWE 2K19,PS4,12,334521,334521,USA
2018,Spyro Reignited Trilogy,XOne,7,330531,330531,USA
2018,Mario Kart,3DS,369,330241,5546883,USA
2018,Tom Clancy's Rainbow Six: Siege,PS4,161,327588,1190659,USA
2018,Tom Clancy's Rainbow Six: Siege,XOne,161,325208,1489996,USA
2018,LEGO The Incredibles,NS,29,323705,323705,USA
2018,Starlink: Battle for Atlas,NS,11,321446,321446,USA
2018,Fortnite,PS4,76,318323,383025,USA
2018,The Elder Scrolls V: Skyrim,NS,59,305650,620432,USA
2018,Ni no Kuni II: Revenant Kingdom,PS4,41,305097,305097,USA
2018,Assassin's Creed Origins,XOne,62,298516,1232190,USA
2018,Forza Horizon 3,XOne,118,289014,1506071,USA
2018,Captain Toad: Treasure Tracker,NS,25,283364,283364,USA
2018,NBA 2K18,XOne,67,282201,1532128,USA
2018,WWE 2K19,XOne,12,278325,278325,USA
2018,EA Sports UFC 3,XOne,48,276377,276377,USA
2018,Mega Man 11,NS,13,265728,265728,USA
2018,Overwatch,PS4,136,264930,1694255,USA
2018,Dragon Quest XI,PS4,17,263210,263210,USA
2018,Assassin's Creed Origins,PS4,62,256592,1119896,USA
2018,Need for Speed: Payback,PS4,60,255203,571556,USA
2018,LEGO DC Super-Villains,NS,11,254498,254498,USA
2018,Crash Bandicoot N. Sane Trilogy,PS4,79,251673,1005502,USA
2018,State of Decay 2,XOne,32,251031,251031,USA
2018,FIFA 18,PS4,66,251027,1172795,USA
2018,Monster Hunter Double Cross,NS,18,247269,247269,USA
2018,NHL 19,PS4,16,243499,243499,USA
2018,Bayonetta 2,NS,46,240372,240372,USA
2018,NHL 19,XOne,16,239069,239069,USA
2018,Overwatch,XOne,136,238648,1501318,USA
2018,SoulCalibur VI,XOne,11,237619,237619,USA
2018,Star Wars Battlefront II (2017),XOne,59,235872,1054996,USA
2018,Kingdom Hearts 1.5 + 2.5 Remix,PS4,92,231791,691139,USA
2018,NBA 2K19,NS,16,222853,222853,USA
