Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2007,J-League Winning Eleven 2007: Club Championship,PS2,22,308019,308019,Japan
2007,Final Fantasy Tactics: The War of the Lions,PSP,34,303412,303412,Japan
2007,Super Robot Taisen W,DS,34,302640,302640,Japan
2007,Mega Man Star Force Dragon / Leo / Pegasus,DS,46,302238,528544,Japan
2007,Kirby Squeak Squad,DS,61,301622,1044155,Japan
2007,Kenkou Ouen Recipe 1000: DS Kondate Zenshuu,DS,56,299534,501115,Japan
2007,Picross DS,DS,49,293994,293994,Japan
2007,Dynasty Warriors Gundam,PS3,44,293211,293211,Japan
2007,Tetris DS,DS,88,290972,1290863,Japan
2007,Final Fantasy Tactics A2: Grimoire of the Rift,DS,10,272647,272647,Japan
2007,The Legend of Zelda: Twilight Princess,Wii,57,268405,558407,Japan
2007,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,DS,33,266955,266955,Japan
2007,Kingdom Hearts II: Final Mix +,PS2,25,257963,257963,Japan
2007,SD Gundam G Generation: Cross Drive,DS,21,255651,255651,Japan
2007,Harvest Moon DS: Island of Happiness,DS,48,254014,254014,Japan
2007,A.C.E.: Another Century's Episode 3: The Final,PS2,17,251751,251751,Japan
2007,Personal Trainer: Cooking,DS,76,249884,956962,Japan
2007,Pro Evolution Soccer 2008,PS3,6,246474,246474,Japan
2007,Dragon Ball Z: Budokai Tenkaichi 3,Wii,13,236521,236324,Japan
2007,Mega Man Star Force 2: Zerker x Ninja / Saurian,DS,6,229688,229688,Japan
2007,Metal Gear Solid: Portable Ops Plus,PSP,15,224200,224200,Japan
2007,Hotel Dusk: Room 215,DS,36,220314,220314,Japan
2007,Tamagotchi Connection: Corner Shop 3,DS,14,219646,219646,Japan
2007,Oshare Majo Love and Berry: DS Collection,DS,49,215528,1007900,Japan
2007,Nounai Aeshe: IQ Suppli DS,DS,54,214631,296988,Japan
2007,SimCity DS,DS,45,210187,210187,Japan
2007,Gundam Battle Chronicle,PSP,13,207793,207793,Japan
2007,The World Ends With You,DS,23,204047,204047,Japan
2007,Resident Evil: The Umbrella Chronicles,Wii,7,203836,203836,Japan
2007,Super Robot Taisen OG: Original Generations Gaiden,PS2,1,203209,203209,Japan
2007,Donkey Kong Jungle Climber,DS,21,197984,197984,Japan
2007,Jump Ultimate Stars,DS,49,194807,744731,Japan
2007,Pro Yakyuu Spirits 4,PS2,30,187899,187899,Japan
2007,J-League Pro Soccer Club o Tsukurou! 5,PS2,20,185809,185809,Japan
2007,Digimon World: Dawn / Dusk,DS,34,184744,184744,Japan
2007,Tales of Innocence,DS,4,184208,184208,Japan
2007,DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana,DS,12,181492,181492,Japan
2007,Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,19,180494,180494,Japan
2007,Chibi-Robo! Park Patrol,DS,26,174192,174192,Japan
2007,.hack//G.U. Vol.3//Redemption,PS2,27,171236,171236,Japan
2007,Power Pro Kun Pocket 10,DS,4,169882,169882,Japan
2007,Fate/stay night [Realta Nua],PS2,16,169647,169647,Japan
2007,Sengoku Basara 2 Heroes,PS2,5,168224,168224,Japan
2007,Kekkaishi: Karasumori Ayakashi Kidan,DS,32,168061,168061,Japan
2007,Monster Hunter Freedom,PSP,103,167445,1028189,Japan
2007,Yakuza 2,PS2,56,165081,621304,Japan
2007,Fire Emblem: Radiant Dawn,Wii,45,164319,164319,Japan
