Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2012,Hot Shots Golf: World Invitational,PS3,6,212472,212472,Japan
2012,Next Hatsune Miku: Project Diva,PSV,18,212136,212136,Japan
2012,Nintendo Land,WiiU,4,209086,209086,Japan
2012,Wii Party,Wii,130,208641,2445025,Japan
2012,Kobitodzukan: Kobito Kansatsu Set,3DS,23,205764,205764,Japan
2012,Kirby's Return to Dreamland,Wii,62,203261,736032,Japan
2012,Mario Kart Wii,Wii,247,195193,3594575,Japan
2012,Shining Blade,PSP,42,194722,194722,Japan
2012,Monster Hunter Freedom 3,PSP,109,193711,4802807,Japan
2012,Kurohyou 2: Ryu ga Gotoku Ashura Hen,PSP,41,192592,192592,Japan
2012,Inazuma Eleven GO,3DS,55,192384,476222,Japan
2012,Nintendogs + cats,3DS,97,191804,646467,Japan
2012,Digimon World Re:Digitize,PSP,24,189888,189888,Japan
2012,Taiko no Tatsujin Wii: Ketteiban,Wii,58,188161,362439,Japan
2012,Pro Yakyuu Spirits 2012,PSP,40,184332,184332,Japan
2012,Pro Yakyuu Spirits 2012,PS3,40,180971,180971,Japan
2012,Theatrhythm: Final Fantasy,3DS,46,176383,176383,Japan
2012,Rune Factory 4,3DS,24,175967,175967,Japan
2012,Hatsune Miku and Future Stars: Project Mirai,3DS,43,174447,174447,Japan
2012,Little Battlers eXperience: Explosive Boost,3DS,26,173224,173224,Japan
2012,Jikkyou Powerful Pro Yakyuu 2012,PS3,24,168472,168472,Japan
2012,Fist of the North Star: Ken's Rage 2,PS3,2,167808,167808,Japan
2012,AKB1/149: Love Election,PSP,2,165357,165357,Japan
2012,Monster Hunter Tri,WiiU,4,162320,162320,Japan
2012,Etrian Odyssey IV,3DS,26,160717,160717,Japan
2012,Toriko: Gourmet Survival!,PSP,74,154348,328240,Japan
2012,New Super Mario Bros. Wii,Wii,161,152628,4626876,Japan
2012,Final Fantasy XIII-2,PS3,55,150665,867392,Japan
2012,Gran Turismo 5,PS3,110,149551,786221,Japan
2012,The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,PSP,10,149135,149135,Japan
2012,Little Battlers eXperience W,PSP,11,144837,144837,Japan
2012,New Art Academy,3DS,16,141212,141212,Japan
2012,Call of Duty: Modern Warfare 3,PS3,59,140790,456349,Japan
2012,Go Vacation,Wii,63,136456,317831,Japan
2012,New Love Plus,3DS,45,135410,135410,Japan
2012,Binary Domain,PS3,46,132592,132592,Japan
2012,Naruto Shippuden: Ultimate Ninja STORM Generations,PS3,45,131902,131902,Japan
2012,Project X Zone,3DS,12,130602,130602,Japan
2012,Suikoden: Tsumugareshi Hyakunen no Toki,PSP,47,129010,129010,Japan
2012,Tales of the Heroes: Twin Brave,PSP,45,128943,128943,Japan
2012,Super Dangan-Ronpa 2: Sayonara Zetsubou Gakuen,PSP,23,128878,128878,Japan
2012,Fantasy Life,3DS,1,125948,125948,Japan
2012,Musou Orochi 2,PS3,54,124936,398723,Japan
2012,Dark Souls,PS3,67,124775,503793,Japan
2012,Atelier Ayesha: The Alchemist of the Land of Twilight,PS3,27,124232,124232,Japan
2012,Pokémon Black and White,DS,120,124214,5629434,Japan
2012,Nayuta no Kiseki,PSP,23,122263,122263,Japan
2012,Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,PSP,51,120247,120247,Japan
2012,Culdcept,3DS,27,119945,119945,Japan
2012,Devil Summoner: Soul Hackers,3DS,18,119016,119016,Japan
2012,Puella Magi Madoka Magica Portable,PSP,42,117186,117186,Japan
2012,Pro Evolution Soccer 2012,PSP,61,116432,277888,Japan
