Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2011,New Super Mario Bros. Wii,Wii,109,271830,4474248,Japan
2011,Hatsune Miku: Project Diva Extend,PSP,8,271100,271100,Japan
2011,MonHun Nikki: Poka Poka Ailu Mura G,PSP,21,266350,266350,Japan
2011,,3DS,21,262916,262916,Japan
2011,Wii Fit Plus,Wii,118,249526,2466163,Japan
2011,Taiko no Tatsujin Portable DX,PSP,25,249168,249168,Japan
2011,Jikkyou Powerful Pro Yakyuu 2011,PS3,25,241795,241795,Japan
2011,Pro Yakyuu Spirits 2011,PSP,38,238110,238110,Japan
2011,Inazuma Eleven Strikers,Wii,25,229254,229254,Japan
2011,Ace Attorney Investigations 2,DS,48,228945,228945,Japan
2011,One Piece Unlimited Cruise SP,3DS,32,227119,227119,Japan
2011,,Wii,8,226364,226364,Japan
2011,Final Fantasy IV: The Complete Collection,PSP,41,217976,217976,Japan
2011,Catherine,PS3,46,197110,197110,Japan
2011,Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,PS3,11,194769,194769,Japan
2011,Ace Combat: Assault Horizon,PS3,12,194373,194373,Japan
2011,Sengoku Basara 3 Utage,PS3,8,193967,193967,Japan
2011,Battle andamp;amp; Get! Pokemon Typing DS,DS,37,193820,193820,Japan
2011,Valkyria Chronicles III: Unrecorded Chronicles,PSP,49,192703,192703,Japan
2011,J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,PSP,22,192072,192072,Japan
2011,Jikkyou Powerful Pro Yakyuu 2011,PSP,25,189547,189547,Japan
2011,The Legend of Heroes: Ao no Kiseki,PSP,14,184486,184486,Japan
2011,Go Vacation,Wii,11,181375,181375,Japan
2011,Samurai Warriors Chronicles,3DS,45,181000,181000,Japan
2011,The Last Story,Wii,49,180972,180972,Japan
2011,Toriko: Gourmet Survival!,PSP,22,180598,180598,Japan
2011,Pro Yakyuu Spirits 2011,PS3,38,178733,178733,Japan
2011,Steins;Gate,PSP,28,174967,174967,Japan
2011,Taiko no Tatsujin Wii: Ketteiban,Wii,6,174278,174278,Japan
2011,Battlefield 3,PS3,9,174128,174128,Japan
2011,New Super Mario Bros.,DS,293,167488,6408117,Japan
2011,Uncharted 3: Drake's Deception,PS3,9,167169,167169,Japan
2011,7th Dragon 2020,PSP,6,166601,166601,Japan
2011,Patapon 3,PSP,36,163720,163720,Japan
2011,pro evolution soccer 2011,PSP,59,163570,280283,Japan
2011,Call of Duty: Black Ops,PS3,59,161600,385839,Japan
2011,Pro Evolution Soccer 2012,PSP,9,161456,161456,Japan
2011,Atelier Meruru: Alchemist of Arland 3,PS3,28,159954,159954,Japan
2011,Super Smash Bros. Brawl,Wii,205,159843,2332499,Japan
2011,Biohazard: Revival Selection,PS3,17,156142,156142,Japan
2011,Way of the Samurai 4,PS3,44,155077,155077,Japan
2011,Ore no Shikabane o Koete Yuke,PSP,8,153588,153588,Japan
2011,Danball Senki Boost,PSP,6,153451,153451,Japan
2011,Kingdom Hearts: Birth by Sleep - Final Mix,PSP,50,153009,153009,Japan
2011,Sengoku Basara: Chronicle Heroes,PSP,24,152645,152645,Japan
2011,Amagami,PSP,40,150086,150086,Japan
2011,Wii Play: Motion,Wii,26,149488,149488,Japan
2011,Tongari Boushi to Mahou no Otana,DS,60,149264,431292,Japan
2011,Tongari Boushi to Oshare na Mahou Tsukai,DS,4,147110,147110,Japan
2011,Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,PSP,49,146241,146241,Japan
2011,Mario Kart DS,DS,317,145871,4040115,Japan
2011,Fishing Resort,Wii,22,144954,144954,Japan
2011,Ninokuni: Shikkoku no Madoushi,DS,56,144749,539938,Japan
2011,Kenka Banchou 5: Otoko no Housoku,PSP,49,142442,142442,Japan
2011,Dynasty Warriors 7: Xtreme Legends,PS3,14,139830,139830,Japan
2011,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,Wii,57,137933,285867,Japan
2011,Black * Rock Shooter: The Game,PSP,19,137398,137398,Japan
2011,Chikyuu Boueigun 2 Portable,PSP,39,136633,136633,Japan
2011,pro evolution soccer 2011,PS3,62,135836,521439,Japan
2011,Disgaea 4: A Promise Unforgotten,PS3,45,135782,135782,Japan
