Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2014,New Super Mario Bros. U,WiiU,110,"349,060","998,911",Europe
2014,Skylanders: Trap Team,Wii,13,"348,428","348,428",Europe
2014,Forza Motorsport 5,XOne,59,"341,123","647,992",Europe
2014,The LEGO Movie Videogame,PS3,47,"339,309","339,309",Europe
2014,WWE 2K15,PS4,7,"339,134","339,134",Europe
2014,Tomb Raider: Definitive Edition,PS4,49,"337,491","337,491",Europe
2014,2014 FIFA World Cup Brazil,PS3,38,"333,793","333,793",Europe
2014,Need for Speed Rivals,PS4,58,"331,198","609,675",Europe
2014,Metal Gear Solid V: Ground Zeroes,PS4,42,"326,714","326,714",Europe
2014,Super Mario 3D Land,3DS,164,"321,574","2,689,756",Europe
2014,Assassin's Creed IV: Black Flag,XOne,59,"317,142","478,735",Europe
2014,Middle-Earth: Shadow of Mordor,XOne,14,"314,384","314,384",Europe
2014,Diablo III,PS3,70,"309,548","644,319",Europe
2014,Just Dance 2014,Wii,66,"308,805","1,317,899",Europe
2014,Titanfall,X360,39,"307,647","307,647",Europe
2014,Final Fantasy X / X-2 HD Remaster,PS3,42,"305,891","305,891",Europe
2014,Donkey Kong Country: Tropical Freeze,WiiU,46,"304,344","304,344",Europe
2014,Minecraft: PlayStation Vita Edition,PSV,8,"303,821","303,821",Europe
2014,Pro Evolution Soccer 2015,PS4,8,"293,969","293,969",Europe
2014,Yoshi's New Island,3DS,43,"293,169","293,169",Europe
2014,Thief,PS4,45,"292,622","292,622",Europe
2014,Assassin's Creed IV: Black Flag,X360,62,"291,793","1,087,255",Europe
2014,The Elder Scrolls V: Skyrim,PS3,165,"291,505","2,479,231",Europe
2014,Mario Party Island Tour,3DS,51,"289,900","303,178",Europe
2014,LEGO Marvel Super Heroes,PS3,60,"289,240","616,128",Europe
2014,Luigi's Mansion: Dark Moon,3DS,93,"287,651","1,219,707",Europe
2014,Alien: Isolation,PS4,13,"286,662","286,662",Europe
