Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2008,Tom Clancy's Rainbow Six: Vegas 2,X360,42,"476,436","476,437",Europe
2008,Professor Layton and the Curious Village,DS,9,"475,815","475,814",Europe
2008,Rayman Raving Rabbids 2,Wii,60,"475,136","725,505",Europe
2008,Pro Evolution Soccer 2008,PS3,63,"473,467","1,068,039",Europe
2008,Rayman Raving Rabbids: TV Party,Wii,8,"472,818","472,818",Europe
2008,Far Cry 2,X360,11,"467,610","467,610",Europe
2008,Super Monkey Ball: Banana Blitz,Wii,109,"454,579","803,266",Europe
2008,Star Wars: The Force Unleashed,X360,16,"453,569","453,567",Europe
2008,FIFA Soccer 09,PSP,14,"444,795","444,795",Europe
2008,LEGO Star Wars: The Complete Saga,DS,60,"441,163","759,279",Europe
2008,High School Musical 3: Senior Year,DS,10,"440,481","440,481",Europe
2008,LEGO Star Wars: The Complete Saga,Wii,60,"436,848","632,199",Europe
2008,Star Wars: The Force Unleashed,PS3,16,"431,766","431,766",Europe
2008,Call of Duty 4: Modern Warfare,PC,61,"427,107","822,933",Europe
2008,Fallout 3,PS3,10,"424,345","424,344",Europe
