Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2007,English Training: Have Fun Improving Your Skills!,DS,62,"425,419","543,463",Europe
2007,Cooking Mama: Cook Off,Wii,34,"413,382","413,380",Europe
2007,Formula 1: Championship Edition,PS3,41,"406,386","406,387",Europe
2007,Crackdown,X360,45,"398,530","398,533",Europe
2007,Call of Duty 4: Modern Warfare,PC,8,"395,823","395,823",Europe
2007,Grand Theft Auto: Liberty City Stories,PSP,113,"394,148","1,840,287",Europe
2007,Imagine: Fashion Designer,DS,8,"392,357","392,357",Europe
2007,Mario Party DS,DS,6,"388,743","388,742",Europe
2007,Ridge Racer 7,PS3,41,"385,982","385,982",Europe
2007,PGR4 - Project Gotham Racing 4,X360,12,"384,805","384,805",Europe
2007,The Sims 2: Pets,DS,62,"384,082","702,482",Europe
2007,Ratatouille,DS,14,"376,994","376,993",Europe
2007,Virtua Tennis 3,PS3,41,"361,873","361,868",Europe
2007,Imagine: Babyz,DS,9,"358,987","358,987",Europe
2007,Call of Duty 3,PS3,41,"348,144","348,144",Europe
2007,Heavenly Sword,PS3,16,"338,985","338,984",Europe
2007,Imagine: Master Chef,DS,16,"325,944","325,944",Europe
2007,Hannah Montana,DS,64,"325,630","458,274",Europe
2007,Uncharted: Drake's Fortune,PS3,4,"325,422","325,423",Europe
2007,Need for Speed: ProStreet,X360,6,"320,980","320,980",Europe
2007,Virtua Fighter 5,PS3,41,"320,082","320,080",Europe
2007,LEGO Star Wars: The Complete Saga,DS,7,"318,116","318,116",Europe
2007,Metroid Prime 3: Corruption,Wii,10,"316,153","316,153",Europe
2007,Medal of Honor Heroes,PSP,58,"311,490","401,048",Europe
2007,FIFA Soccer 08,DS,14,"309,580","309,582",Europe
2007,The Simpsons Game,DS,9,"308,625","308,625",Europe
2007,Smarty Pants,Wii,6,"306,848","306,848",Europe
2007,Need for Speed Carbon,X360,61,"305,949","550,583",Europe
2007,Winning Eleven: Pro Evolution Soccer 2007,PSP,57,"305,525","665,878",Europe
2007,Resident Evil 4: Wii Edition,Wii,27,"305,154","305,155",Europe
2007,WWE SmackDown vs Raw 2008,PSP,8,"297,785","297,784",Europe
2007,Ratchet & Clank: Size Matters,PSP,34,"297,519","297,523",Europe
2007,TouchMaster,DS,26,"292,408","292,408",Europe
2007,The Elder Scrolls IV: Oblivion,PS3,36,"289,073","289,074",Europe
2007,Need for Speed Carbon,Wii,56,"288,432","376,282",Europe
2007,Sega Genesis Collection,PSP,48,"287,920","287,921",Europe
2007,Pirates of the Caribbean: At World's End,PS3,32,"287,844","287,845",Europe
2007,Crysis,PC,7,"287,702","287,702",Europe
2007,Tom Clancy's Rainbow Six: Vegas,PS3,27,"282,283","282,280",Europe
2007,FIFA Soccer 08,Wii,14,"281,926","281,926",Europe
2007,Mass Effect,X360,6,"281,145","281,146",Europe
2007,WWE SmackDown vs Raw 2008,PS3,8,"277,803","277,804",Europe
2007,Fight Night Round 3,PS3,41,"276,270","276,275",Europe
2007,Call of Duty 3,X360,60,"275,760","631,662",Europe
2007,Call of Duty: Roads to Victory,PSP,40,"273,600","273,600",Europe
2007,Super Monkey Ball: Banana Blitz,Wii,56,"271,687","348,686",Europe
2007,Harry Potter and the Order of the Phoenix,DS,27,"271,294","271,294",Europe
2007,Sonic the Hedgehog,PS3,41,"267,491","267,489",Europe
2007,Need for Speed Carbon,PS3,41,"266,849","266,848",Europe
2007,Genji: Days of the Blade,PS3,41,"264,202","264,204",Europe
2007,Tom Clancy's Rainbow Six: Vegas,X360,57,"261,861","428,939",Europe
