Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2016,Uncharted: The Nathan Drake Collection,PS4,65,526008,1783266,Europe
2016,Dark Souls III,PS4,38,522316,522316,Europe
2016,Super Mario Maker,3DS,5,516425,516425,Europe
2016,MineCraft,XOne,111,511648,1106099,Europe
2016,WWE 2K17,PS4,12,504065,504065,Europe
2016,The Last of Us,PS4,127,500495,2290515,Europe
2016,New Super Mario Bros. 2,3DS,229,494829,3468926,Europe
2016,FIFA 17,X360,14,470814,470814,Europe
2016,Assassin's Creed Syndicate,PS4,63,451432,1854922,Europe
2016,F1 2016 (Codemasters),PS4,20,450000,450000,Europe
2016,Just Dance 2017,Wii,10,449469,449469,Europe
2016,Titanfall 2,PS4,10,442812,442812,Europe
2016,Naruto Shippuden: Ultimate Ninja Storm 4,PS4,48,442203,442203,Europe
2016,Tomodachi Life,3DS,135,433231,2293370,Europe
2016,Pokemon Super Mystery Dungeon,3DS,46,410326,410326,Europe
2016,Watch Dogs 2,XOne,7,409831,409831,Europe
2016,Need for Speed (2015),PS4,61,409525,1496180,Europe
2016,LEGO Marvel's Avengers,PS4,49,409496,409496,Europe
2016,Overwatch,XOne,32,402975,402975,Europe
2016,The Last Guardian,PS4,4,391719,391719,Europe
2016,NBA 2K17,PS4,16,390653,390653,Europe
2016,The Elder Scrolls V: Skyrim,XOne,10,382675,382675,Europe
2016,Dragon Ball: Xenoverse 2,PS4,10,373133,373133,Europe
2016,FIFA 16,XOne,67,368646,2091718,Europe
2016,Farming Simulator 17,PS4,10,364573,364573,Europe
2016,Mario Kart Wii U,WiiU,136,361195,2391487,Europe
2016,Mafia III,XOne,13,359654,359654,Europe
2016,Pro Evolution Soccer 2017,PS4,16,359348,359348,Europe
2016,Steep,PS4,5,358044,358044,Europe
2016,Far Cry: Primal,XOne,45,357004,357004,Europe
2016,Batman: Arkham Knight,PS4,80,355984,1596481,Europe
2016,Call of Duty: Black Ops 3,XOne,61,352130,1957382,Europe
2016,Pokken Tournament,WiiU,42,343548,343548,Europe
2016,Halo 5: Guardians,XOne,62,342785,1283070,Europe
2016,Animal Crossing: New Leaf,3DS,186,338105,2678469,Europe
2016,Diablo III,PS4,124,326865,1051784,Europe
2016,Mario Party: Star Rush,3DS,13,324463,324463,Europe
2016,Battlefield 1,PC,11,323982,323982,Europe
2016,The Legend of Zelda: Twilight Princess HD,WiiU,44,322460,322460,Europe
2016,Minecraft,WiiU,27,312354,312354,Europe
2016,Overwatch,PC,32,310997,310997,Europe
2016,Rocket League,XOne,28,305674,305674,Europe
2016,TrackMania Turbo,PS4,41,305029,305029,Europe
2016,Doom (2016),XOne,34,302258,302258,Europe
2016,Nintendo Presents: New Style Boutique 2 - Fashion Forward,3DS,59,301411,614027,Europe
2016,Star Wars Battlefront (2015),XOne,59,297167,1212762,Europe
2016,Paper Mario: Color Splash,WiiU,13,293775,293775,Europe
2016,Mario Party 3D,3DS,155,291583,800890,Europe
2016,New Super Mario Bros. U,WiiU,214,288717,1520136,Europe
2016,Street Fighter V,PS4,46,283442,283442,Europe
2016,DiRT Rally,PS4,39,280825,280825,Europe
2016,Rise of the Tomb Raider,XOne,60,274640,762650,Europe
2016,DriveClub,PS4,117,273040,1594030,Europe
2016,Titanfall 2,XOne,10,272302,272302,Europe
2016,Madden NFL 17,PS4,19,270573,270573,Europe
2016,Mario & Sonic at the Rio 2016 Olympic Games,3DS,39,270272,270272,Europe
2016,Forza Motorsport 6,XOne,68,270163,903251,Europe
2016,Bloodborne,PS4,93,267967,916729,Europe
