Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area
2012,Football Manager 2012,PC,63,372750,1048151,Europe
2012,Max Payne 3,X360,33,372740,372740,Europe
2012,Professor Layton and the Mask of Miracle,3DS,10,369627,369627,Europe
2012,Medal of Honor: Warfighter,PS3,10,366973,366973,Europe
2012,London 2012: The Official Video Game of the Olympic Games,PS3,27,365048,365048,Europe
2012,Uncharted: Golden Abyss,PSV,45,359247,359247,Europe
2012,WWE '13,PS3,9,356224,356224,Europe
2012,New Super Mario Bros.,DS,340,355789,8728511,Europe
2012,Star Wars: The Old Republic,PC,54,354128,827376,Europe
2012,Battlefield 3,PC,62,352152,1089987,Europe
2012,Tom Clancy's Ghost Recon: Future Soldier,X360,32,350258,350258,Europe
2012,London 2012: The Official Video Game of the Olympic Games,X360,27,348035,348035,Europe
2012,Assassin's Creed: Revelations,X360,59,338552,1322868,Europe
2012,Kinect Star Wars,X360,39,337633,337633,Europe
2012,Sleeping Dogs,PS3,20,334941,334941,Europe
2012,Dishonored,X360,12,326915,326915,Europe
2012,Moshi Monsters: Moshling Zoo,DS,60,311340,767758,Europe
2012,LEGO Batman 2: DC Super Heroes,X360,28,309130,309130,Europe
2012,The Sims 3 (Mobile Versions),PC,63,307001,785579,Europe
2012,Call of Duty: Modern Warfare 3,PC,60,304847,862379,Europe
2012,Saints Row: The Third,PS3,59,304825,855538,Europe
2012,Dishonored,PS3,12,303022,303022,Europe
2012,Sleeping Dogs,X360,20,302887,302887,Europe
2012,Mass Effect 3,PC,43,297984,297984,Europe
2012,Nintendo Land,WiiU,5,297869,297869,Europe
2012,Red Dead Redemption,PS3,137,293299,1991632,Europe
2012,Batman: Arkham City,X360,63,285888,999009,Europe
2012,WWE '13,X360,9,283379,283379,Europe
2012,Pokemon Black Version,DS,96,281787,2756029,Europe
2012,Saints Row: The Third,X360,59,280832,990933,Europe
2012,Call of Duty: Black Ops,PS3,112,279526,3928233,Europe
2012,Medal of Honor: Warfighter,X360,10,276614,276614,Europe
2012,Nintendogs + cats,3DS,93,274863,845704,Europe
2012,SSX,PS3,44,274516,274516,Europe
